Nº doc.cálc.,Cta.contrato,Contrato,Porción,PosDoc,CDoc,MA,FinPerCálc,Válido de,Validez a,CtdCálc,Cantidad cálculo,ContPorTmp,kwh
56720731143,500000000306,514939901,GMINSAL,000001,ZKWHP,,21/11/2022,22/10/2022,21/11/2022,0,0.00000000000000,31.0000,31.00000000000000
56720731143,500000000306,514939901,GMINSAL,000002,ZKWHV,,21/11/2022,22/10/2022,21/11/2022,0,0.00000000000000,31.0000,31.00000000000000
56720731143,500000000306,514939901,GMINSAL,000003,ZKWHR,,21/11/2022,22/10/2022,21/11/2022,0,0.00000000000000,31.0000,31.00000000000000
56720731143,500000000306,514939901,GMINSAL,000005,ZFP,,21/11/2022,22/10/2022,21/11/2022,0,0.90000000000000,31.0000,31.90000000000000
56600490944,600000405992,514979201,SV_78,000001,ZKWH,,14/01/2021,15/12/2020,14/01/2021,"5,466",0.50000000000000,31.0000,31.50000000000000
56600490944,600000405992,514979201,SV_78,000002,ZKW,,14/01/2021,15/12/2020,14/01/2021,23,0.65200000000000,31.0000,31.65200000000000
56600490944,600000405992,514979201,SV_78,000003,ZFP,,14/01/2021,15/12/2020,14/01/2021,0,0.99700000000000,31.0000,31.99700000000000
57140465073,600000405992,514979201,SV_78,000001,ZKWH,,12/02/2021,15/01/2021,12/02/2021,"5,203",0.50000000000000,29.0000,29.50000000000000
57140465073,600000405992,514979201,SV_78,000002,ZKW,,12/02/2021,15/01/2021,12/02/2021,23,0.69500000000000,29.0000,29.69500000000000
57140465073,600000405992,514979201,SV_78,000003,ZFP,,12/02/2021,15/01/2021,12/02/2021,0,0.99700000000000,29.0000,29.99700000000000
57440438545,600000405992,514979201,SV_78,000001,ZKWH,,14/04/2021,16/03/2021,14/04/2021,"5,735",0.00000000000000,30.0000,30.00000000000000
57440438545,600000405992,514979201,SV_78,000002,ZKW,,14/04/2021,16/03/2021,14/04/2021,23,0.68800000000000,30.0000,30.68800000000000
57440438545,600000405992,514979201,SV_78,000003,ZFP,,14/04/2021,16/03/2021,14/04/2021,0,0.99700000000000,30.0000,30.99700000000000
56300685960,600000405992,514979201,SV_78,000003,ZKW,,15/10/2021,17/09/2021,15/10/2021,23,0.66300000000000,29.0000,29.66300000000000
56540585331,600000405992,514979201,SV_78,000001,ZKWH,,16/09/2021,17/08/2021,16/09/2021,"5,104",0.90000000000000,31.0000,31.90000000000000
56540585331,600000405992,514979201,SV_78,000002,ZKW,,16/09/2021,17/08/2021,16/09/2021,23,0.63000000000000,31.0000,31.63000000000000
56540585331,600000405992,514979201,SV_78,000003,ZFP,,16/09/2021,17/08/2021,16/09/2021,0,0.99700000000000,31.0000,31.99700000000000
56300685960,600000405992,514979201,SV_78,000001,ZKWH,,15/10/2021,17/09/2021,14/10/2021,"5,168",0.60680000000000,28.0000,28.60680000000000
56300685960,600000405992,514979201,SV_78,000002,ZKWH,,15/10/2021,15/10/2021,15/10/2021,184,0.59320000000000,1.0000,1.59320000000000
56300685960,600000405992,514979201,SV_78,000004,ZFP,,15/10/2021,17/09/2021,15/10/2021,0,0.90000000000000,29.0000,29.90000000000000
56780525607,600000405992,514979201,SV_78,000001,ZKWH,,15/05/2021,15/04/2021,15/05/2021,"5,716",0.00000000000000,31.0000,31.00000000000000
56780525607,600000405992,514979201,SV_78,000002,ZKW,,15/05/2021,15/04/2021,15/05/2021,23,0.62300000000000,31.0000,31.62300000000000
56780525607,600000405992,514979201,SV_78,000003,ZFP,,15/05/2021,15/04/2021,15/05/2021,0,0.99700000000000,31.0000,31.99700000000000
57020520983,600000405992,514979201,SV_78,000001,ZKWH,,15/06/2021,16/05/2021,15/06/2021,"5,785",0.30000000000000,31.0000,31.30000000000000
57020520983,600000405992,514979201,SV_78,000002,ZKW,,15/06/2021,16/05/2021,15/06/2021,23,0.66600000000000,31.0000,31.66600000000000
57020520983,600000405992,514979201,SV_78,000003,ZFP,,15/06/2021,16/05/2021,15/06/2021,0,0.99700000000000,31.0000,31.99700000000000
55700802304,600000405992,514979201,SV_78,000004,ZFP,,16/07/2021,16/06/2021,16/07/2021,0,0.99700000000000,31.0000,31.99700000000000
55700802304,600000405992,514979201,SV_78,000001,ZKWH,,16/07/2021,16/06/2021,14/07/2021,"4,924",0.01290000000000,29.0000,29.01290000000000
55700802304,600000405992,514979201,SV_78,000002,ZKWH,,16/07/2021,15/07/2021,16/07/2021,339,0.58710000000000,2.0000,2.58710000000000
55700802304,600000405992,514979201,SV_78,000003,ZKW,,16/07/2021,16/06/2021,16/07/2021,23,0.60800000000000,31.0000,31.60800000000000
55880726188,600000405992,514979201,SV_78,000001,ZKWH,,16/08/2021,17/07/2021,16/08/2021,"5,405",0.50000000000000,31.0000,31.50000000000000
55880726188,600000405992,514979201,SV_78,000002,ZKW,,16/08/2021,17/07/2021,16/08/2021,23,0.60100000000000,31.0000,31.60100000000000
55880726188,600000405992,514979201,SV_78,000003,ZFP,,16/08/2021,17/07/2021,16/08/2021,0,0.99700000000000,31.0000,31.99700000000000
56420709473,600000405992,514979201,SV_78,000001,ZKWH,,14/01/2022,15/12/2021,14/01/2022,0,0.00000000000000,31.0000,31.00000000000000
56420709473,600000405992,514979201,SV_78,000002,ZKW,,14/01/2022,15/12/2021,14/01/2022,0,0.00000000000000,31.0000,31.00000000000000
56420709473,600000405992,514979201,SV_78,000003,ZFP,,14/01/2022,15/12/2021,14/01/2022,0,0.90000000000000,31.0000,31.90000000000000
56660602004,600000405992,514979201,SV_78,000001,ZKWH,,15/11/2021,16/10/2021,15/11/2021,0,0.00000000000000,31.0000,31.00000000000000
56660602004,600000405992,514979201,SV_78,000002,ZKW,,15/11/2021,16/10/2021,15/11/2021,0,0.00000000000000,31.0000,31.00000000000000
56660602004,600000405992,514979201,SV_78,000003,ZFP,,15/11/2021,16/10/2021,15/11/2021,0,0.90000000000000,31.0000,31.90000000000000
58460432811,600000405992,514979201,SV_78,000001,ZKWH,,14/12/2021,16/11/2021,14/12/2021,0,0.00000000000000,29.0000,29.00000000000000
58460432811,600000405992,514979201,SV_78,000002,ZKW,,14/12/2021,16/11/2021,14/12/2021,0,0.00000000000000,29.0000,29.00000000000000
58460432811,600000405992,514979201,SV_78,000003,ZFP,,14/12/2021,16/11/2021,14/12/2021,0,0.90000000000000,29.0000,29.90000000000000
57380595594,600000405992,514979201,SV_78,000001,ZKWH,,13/04/2022,17/03/2022,13/04/2022,"5,310",0.40000000000000,28.0000,28.40000000000000
57380595594,600000405992,514979201,SV_78,000002,ZKW,,13/04/2022,17/03/2022,13/04/2022,23,0.60300000000000,28.0000,28.60300000000000
57380595594,600000405992,514979201,SV_78,000003,ZFP,,13/04/2022,17/03/2022,13/04/2022,0,0.99600000000000,28.0000,28.99600000000000
58460449773,600000405992,514979201,SV_78,000001,ZKWH,,14/02/2022,15/01/2022,14/02/2022,0,0.00000000000000,31.0000,31.00000000000000
58460449773,600000405992,514979201,SV_78,000002,ZKW,,14/02/2022,15/01/2022,14/02/2022,0,0.00000000000000,31.0000,31.00000000000000
58460449773,600000405992,514979201,SV_78,000003,ZFP,,14/02/2022,15/01/2022,14/02/2022,0,0.90000000000000,31.0000,31.90000000000000
57320593027,600000405992,514979201,SV_78,000001,ZKWH,,16/03/2022,15/02/2022,15/02/2022,0,0.00000000000000,1.0000,1.00000000000000
57320593027,600000405992,514979201,SV_78,000002,ZKWH,,16/03/2022,16/02/2022,16/03/2022,"5,969",0.00000000000000,29.0000,29.00000000000000
57320593027,600000405992,514979201,SV_78,000003,ZKW,,16/03/2022,15/02/2022,16/03/2022,23,0.65600000000000,30.0000,30.65600000000000
57320593027,600000405992,514979201,SV_78,000004,ZFP,,16/03/2022,15/02/2022,16/03/2022,0,0.99600000000000,30.0000,30.99600000000000
55760892974,600000405992,514979201,SV_78,000001,ZKWH,,14/05/2022,14/04/2022,14/05/2022,"5,352",0.90000000000000,31.0000,31.90000000000000
55760892974,600000405992,514979201,SV_78,000002,ZKW,,14/05/2022,14/04/2022,14/05/2022,23,0.61400000000000,31.0000,31.61400000000000
55760892974,600000405992,514979201,SV_78,000003,ZFP,,14/05/2022,14/04/2022,14/05/2022,0,0.99600000000000,31.0000,31.99600000000000
56900656561,600000405992,514979201,SV_78,000001,ZKWH,,14/06/2022,15/05/2022,14/06/2022,"5,168",0.30000000000000,31.0000,31.30000000000000
56900656561,600000405992,514979201,SV_78,000002,ZKW,,14/06/2022,15/05/2022,14/06/2022,23,0.62000000000000,31.0000,31.62000000000000
56900656561,600000405992,514979201,SV_78,000003,ZFP,,14/06/2022,15/05/2022,14/06/2022,0,0.99600000000000,31.0000,31.99600000000000
56360782919,600000405992,514979201,SV_78,000001,ZKWH,,15/07/2022,15/06/2022,14/07/2022,"4,848",0.77410000000000,30.0000,30.77410000000000
56360782919,600000405992,514979201,SV_78,000002,ZKWH,,15/07/2022,15/07/2022,15/07/2022,161,0.62590000000000,1.0000,1.62590000000000
56360782919,600000405992,514979201,SV_78,000003,ZKW,,15/07/2022,15/06/2022,15/07/2022,23,0.66400000000000,31.0000,31.66400000000000
56360782919,600000405992,514979201,SV_78,000004,ZFP,,15/07/2022,15/06/2022,15/07/2022,0,0.99600000000000,31.0000,31.99600000000000
55700997648,600000405992,514979201,SV_78,000001,ZKWH,,14/09/2022,16/08/2022,14/09/2022,"4,784",0.30000000000000,30.0000,30.30000000000000
55700997648,600000405992,514979201,SV_78,000002,ZKW,,14/09/2022,16/08/2022,14/09/2022,23,0.63000000000000,30.0000,30.63000000000000
55700997648,600000405992,514979201,SV_78,000003,ZFP,,14/09/2022,16/08/2022,14/09/2022,0,0.99600000000000,30.0000,30.99600000000000
58400501268,600000405992,514979201,SV_78,000001,ZKWH,,15/08/2022,16/07/2022,15/08/2022,"5,131",0.50000000000000,31.0000,31.50000000000000
58400501268,600000405992,514979201,SV_78,000002,ZKW,,15/08/2022,16/07/2022,15/08/2022,23,0.62300000000000,31.0000,31.62300000000000
58400501268,600000405992,514979201,SV_78,000003,ZFP,,15/08/2022,16/07/2022,15/08/2022,0,0.99600000000000,31.0000,31.99600000000000
56180675145,500000000297,515448501,GMGOBERN,000001,ZKWH,,16/08/2021,17/07/2021,16/08/2021,"2,459",0.60000000000000,31.0000,31.60000000000000
56180675145,500000000297,515448501,GMGOBERN,000002,ZKW,,16/08/2021,17/07/2021,16/08/2021,21,0.31600000000000,31.0000,31.31600000000000
56180675145,500000000297,515448501,GMGOBERN,000003,ZFP,,16/08/2021,17/07/2021,16/08/2021,0,0.98800000000000,31.0000,31.98800000000000
59300387626,500000000297,515448501,GMGOBERN,000001,ZKWH,,14/06/2022,15/05/2022,14/06/2022,"3,988",0.50000000000000,31.0000,31.50000000000000
59300387626,500000000297,515448501,GMGOBERN,000002,ZKW,,14/06/2022,15/05/2022,14/06/2022,21,0.97200000000000,31.0000,31.97200000000000
59300387626,500000000297,515448501,GMGOBERN,000003,ZFP,,14/06/2022,15/05/2022,14/06/2022,0,0.98200000000000,31.0000,31.98200000000000
57020704823,600000196352,515516101,SV_78,000001,ZKWH,,14/11/2022,15/10/2022,14/11/2022,"3,342",0.60000000000000,31.0000,31.60000000000000
57020704823,600000196352,515516101,SV_78,000002,ZKW,,14/11/2022,15/10/2022,14/11/2022,12,0.24000000000000,31.0000,31.24000000000000
57020704823,600000196352,515516101,SV_78,000003,ZFP,,14/11/2022,15/10/2022,14/11/2022,0,0.61000000000000,31.0000,31.61000000000000
55940854319,500000000297,515448501,GMGOBERN,000004,ZFP,,15/07/2022,15/06/2022,15/07/2022,0,0.98500000000000,31.0000,31.98500000000000
55940854319,500000000297,515448501,GMGOBERN,000001,ZKWH,,15/07/2022,15/06/2022,14/07/2022,"3,710",0.22580000000000,30.0000,30.22580000000000
55940854319,500000000297,515448501,GMGOBERN,000002,ZKWH,,15/07/2022,15/07/2022,15/07/2022,123,0.67420000000000,1.0000,1.67420000000000
55940854319,500000000297,515448501,GMGOBERN,000003,ZKW,,15/07/2022,15/06/2022,15/07/2022,21,0.94000000000000,31.0000,31.94000000000000
55700732269,500000000297,515448501,GMGOBERN,000001,ZKWH,,12/02/2021,15/01/2021,12/02/2021,"2,093",0.00000000000000,29.0000,29.00000000000000
55700732269,500000000297,515448501,GMGOBERN,000002,ZKW,,12/02/2021,15/01/2021,12/02/2021,18,0.19200000000000,29.0000,29.19200000000000
55700732269,500000000297,515448501,GMGOBERN,000003,ZFP,,12/02/2021,15/01/2021,12/02/2021,0,0.97600000000000,29.0000,29.97600000000000
57560402514,500000000297,515448501,GMGOBERN,000001,ZKWH,,14/01/2021,15/12/2020,14/01/2021,"1,574",0.20000000000000,31.0000,31.20000000000000
57560402514,500000000297,515448501,GMGOBERN,000002,ZKW,,14/01/2021,15/12/2020,14/01/2021,16,0.11300000000000,31.0000,31.11300000000000
57560402514,500000000297,515448501,GMGOBERN,000003,ZFP,,14/01/2021,15/12/2020,14/01/2021,0,0.98000000000000,31.0000,31.98000000000000
56540515721,500000000297,515448501,GMGOBERN,000001,ZKWH,,15/03/2021,13/02/2021,15/03/2021,"2,244",0.30000000000000,31.0000,31.30000000000000
56540515721,500000000297,515448501,GMGOBERN,000002,ZKW,,15/03/2021,13/02/2021,15/03/2021,17,0.51700000000000,31.0000,31.51700000000000
56540515721,500000000297,515448501,GMGOBERN,000003,ZFP,,15/03/2021,13/02/2021,15/03/2021,0,0.97800000000000,31.0000,31.97800000000000
57440439196,500000000297,515448501,GMGOBERN,000001,ZKWH,,14/04/2021,16/03/2021,14/04/2021,"1,849",0.30000000000000,30.0000,30.30000000000000
57440439196,500000000297,515448501,GMGOBERN,000002,ZKW,,14/04/2021,16/03/2021,14/04/2021,21,0.30400000000000,30.0000,30.30400000000000
57440439196,500000000297,515448501,GMGOBERN,000003,ZFP,,14/04/2021,16/03/2021,14/04/2021,0,0.98000000000000,30.0000,30.98000000000000
56720526593,500000000297,515448501,GMGOBERN,000001,ZKWH,,15/05/2021,15/04/2021,15/05/2021,"2,505",0.30000000000000,31.0000,31.30000000000000
56720526593,500000000297,515448501,GMGOBERN,000002,ZKW,,15/05/2021,15/04/2021,15/05/2021,22,0.70800000000000,31.0000,31.70800000000000
56720526593,500000000297,515448501,GMGOBERN,000003,ZFP,,15/05/2021,15/04/2021,15/05/2021,0,0.98300000000000,31.0000,31.98300000000000
57140506447,500000000297,515448501,GMGOBERN,000001,ZKWH,,15/06/2021,16/05/2021,15/06/2021,"2,591",0.40000000000000,31.0000,31.40000000000000
57140506447,500000000297,515448501,GMGOBERN,000002,ZKW,,15/06/2021,16/05/2021,15/06/2021,21,0.61200000000000,31.0000,31.61200000000000
57140506447,500000000297,515448501,GMGOBERN,000003,ZFP,,15/06/2021,16/05/2021,15/06/2021,0,0.98100000000000,31.0000,31.98100000000000
55700830242,500000000297,515448501,GMGOBERN,000001,ZKWH,,16/09/2021,17/08/2021,16/09/2021,"2,993",0.30000000000000,31.0000,31.30000000000000
55700830242,500000000297,515448501,GMGOBERN,000002,ZKW,,16/09/2021,17/08/2021,16/09/2021,21,0.38600000000000,31.0000,31.38600000000000
55700830242,500000000297,515448501,GMGOBERN,000003,ZFP,,16/09/2021,17/08/2021,16/09/2021,0,0.98400000000000,31.0000,31.98400000000000
57080525482,500000000297,515448501,GMGOBERN,000004,ZFP,,16/07/2021,16/06/2021,16/07/2021,0,0.98200000000000,31.0000,31.98200000000000
57080525482,500000000297,515448501,GMGOBERN,000001,ZKWH,,16/07/2021,16/06/2021,14/07/2021,"2,342",0.45160000000000,29.0000,29.45160000000000
57080525482,500000000297,515448501,GMGOBERN,000002,ZKWH,,16/07/2021,15/07/2021,16/07/2021,161,0.54840000000000,2.0000,2.54840000000000
57080525482,500000000297,515448501,GMGOBERN,000003,ZKW,,16/07/2021,16/06/2021,16/07/2021,21,0.04500000000000,31.0000,31.04500000000000
58400433777,500000000297,515448501,GMGOBERN,000001,ZKWH,,14/12/2021,16/11/2021,14/12/2021,"3,089",0.60000000000000,29.0000,29.60000000000000
58400433777,500000000297,515448501,GMGOBERN,000002,ZKW,,14/12/2021,16/11/2021,14/12/2021,21,0.16300000000000,29.0000,29.16300000000000
58400433777,500000000297,515448501,GMGOBERN,000003,ZFP,,14/12/2021,16/11/2021,14/12/2021,0,0.98500000000000,29.0000,29.98500000000000
56780580696,500000000297,515448501,GMGOBERN,000004,ZFP,,15/10/2021,17/09/2021,15/10/2021,0,0.98400000000000,29.0000,29.98400000000000
56780580696,500000000297,515448501,GMGOBERN,000001,ZKWH,,15/10/2021,17/09/2021,14/10/2021,"2,814",0.48270000000000,28.0000,28.48270000000000
56780580696,500000000297,515448501,GMGOBERN,000002,ZKWH,,15/10/2021,15/10/2021,15/10/2021,100,0.51730000000000,1.0000,1.51730000000000
56780580696,500000000297,515448501,GMGOBERN,000003,ZKW,,15/10/2021,17/09/2021,15/10/2021,21,0.62800000000000,29.0000,29.62800000000000
57140559909,500000000297,515448501,GMGOBERN,000001,ZKWH,,15/11/2021,16/10/2021,15/11/2021,"2,464",0.60000000000000,31.0000,31.60000000000000
57140559909,500000000297,515448501,GMGOBERN,000002,ZKW,,15/11/2021,16/10/2021,15/11/2021,20,0.52900000000000,31.0000,31.52900000000000
57140559909,500000000297,515448501,GMGOBERN,000003,ZFP,,15/11/2021,16/10/2021,15/11/2021,0,0.98600000000000,31.0000,31.98600000000000
56120756869,500000000297,515448501,GMGOBERN,000001,ZKWH,,14/02/2022,15/01/2022,14/02/2022,"2,309",0.10000000000000,31.0000,31.10000000000000
56120756869,500000000297,515448501,GMGOBERN,000002,ZKW,,14/02/2022,15/01/2022,14/02/2022,21,0.60900000000000,31.0000,31.60900000000000
56120756869,500000000297,515448501,GMGOBERN,000003,ZFP,,14/02/2022,15/01/2022,14/02/2022,0,0.98300000000000,31.0000,31.98300000000000
59900281761,500000000297,515448501,GMGOBERN,000001,ZKWH,,14/01/2022,15/12/2021,14/01/2022,"2,734",0.30000000000000,31.0000,31.30000000000000
59900281761,500000000297,515448501,GMGOBERN,000002,ZKW,,14/01/2022,15/12/2021,14/01/2022,20,0.66600000000000,31.0000,31.66600000000000
59900281761,500000000297,515448501,GMGOBERN,000003,ZFP,,14/01/2022,15/12/2021,14/01/2022,0,0.98300000000000,31.0000,31.98300000000000
58160481385,500000000297,515448501,GMGOBERN,000001,ZKWH,,16/03/2022,15/02/2022,16/03/2022,"4,856",0.20000000000000,30.0000,30.20000000000000
58160481385,500000000297,515448501,GMGOBERN,000002,ZKW,,16/03/2022,15/02/2022,16/03/2022,23,0.16900000000000,30.0000,30.16900000000000
58160481385,500000000297,515448501,GMGOBERN,000003,ZFP,,16/03/2022,15/02/2022,16/03/2022,0,0.98100000000000,30.0000,30.98100000000000
55700926962,500000000297,515448501,GMGOBERN,000001,ZKWH,,13/04/2022,17/03/2022,13/04/2022,"4,266",0.70000000000000,28.0000,28.70000000000000
55700926962,500000000297,515448501,GMGOBERN,000002,ZKW,,13/04/2022,17/03/2022,13/04/2022,23,0.01100000000000,28.0000,28.01100000000000
55700926962,500000000297,515448501,GMGOBERN,000003,ZFP,,13/04/2022,17/03/2022,13/04/2022,0,0.98000000000000,28.0000,28.98000000000000
55641439915,500000000297,515448501,GMGOBERN,000001,ZKWH,,14/05/2022,14/04/2022,14/05/2022,"4,476",0.00000000000000,31.0000,31.00000000000000
55641439915,500000000297,515448501,GMGOBERN,000002,ZKW,,14/05/2022,14/04/2022,14/05/2022,22,0.16800000000000,31.0000,31.16800000000000
55641439915,500000000297,515448501,GMGOBERN,000003,ZFP,,14/05/2022,14/04/2022,14/05/2022,0,0.97800000000000,31.0000,31.97800000000000
55641499774,500000000297,515448501,GMGOBERN,000001,ZKWH,,14/09/2022,16/08/2022,14/09/2022,"3,533",0.40000000000000,30.0000,30.40000000000000
55641499774,500000000297,515448501,GMGOBERN,000002,ZKW,,14/09/2022,16/08/2022,14/09/2022,21,0.37900000000000,30.0000,30.37900000000000
55641499774,500000000297,515448501,GMGOBERN,000003,ZFP,,14/09/2022,16/08/2022,14/09/2022,0,0.98900000000000,30.0000,30.98900000000000
56720693457,500000000297,515448501,GMGOBERN,000001,ZKWH,,15/08/2022,16/07/2022,15/08/2022,"3,397",0.20000000000000,31.0000,31.20000000000000
56720693457,500000000297,515448501,GMGOBERN,000002,ZKW,,15/08/2022,16/07/2022,15/08/2022,22,0.00300000000000,31.0000,31.00300000000000
56720693457,500000000297,515448501,GMGOBERN,000003,ZFP,,15/08/2022,16/07/2022,15/08/2022,0,0.98500000000000,31.0000,31.98500000000000
58340528144,500000000297,515448501,GMGOBERN,000001,ZKWH,,14/10/2022,15/09/2022,14/10/2022,"3,630",0.20000000000000,30.0000,30.20000000000000
58340528144,500000000297,515448501,GMGOBERN,000002,ZKW,,14/10/2022,15/09/2022,14/10/2022,22,0.41800000000000,30.0000,30.41800000000000
58340528144,500000000297,515448501,GMGOBERN,000003,ZFP,,14/10/2022,15/09/2022,14/10/2022,0,0.99000000000000,30.0000,30.99000000000000
58760497615,500000000293,515532001,GMINSAL,000001,ZKWH,,14/11/2022,15/10/2022,14/11/2022,326,0.50000000000000,31.0000,31.50000000000000
58760497615,500000000293,515532001,GMINSAL,000002,ZKW,,14/11/2022,15/10/2022,14/11/2022,3,0.72400000000000,31.0000,31.72400000000000
58760497615,500000000293,515532001,GMINSAL,000003,ZFP,,14/11/2022,15/10/2022,14/11/2022,0,0.75500000000000,31.0000,31.75500000000000
57080464244,600000196352,515516101,SV_78,000001,ZKWH,,14/01/2021,15/12/2020,14/01/2021,"5,339",0.30000000000000,31.0000,31.30000000000000
57080464244,600000196352,515516101,SV_78,000002,ZKW,,14/01/2021,15/12/2020,14/01/2021,15,0.51200000000000,31.0000,31.51200000000000
57080464244,600000196352,515516101,SV_78,000003,ZFP,,14/01/2021,15/12/2020,14/01/2021,0,0.70200000000000,31.0000,31.70200000000000
56720492516,600000196352,515516101,SV_78,000001,ZKWH,,12/02/2021,15/01/2021,12/02/2021,"5,935",0.00000000000000,29.0000,29.00000000000000
56720492516,600000196352,515516101,SV_78,000002,ZKW,,12/02/2021,15/01/2021,12/02/2021,15,0.51200000000000,29.0000,29.51200000000000
56720492516,600000196352,515516101,SV_78,000003,ZFP,,12/02/2021,15/01/2021,12/02/2021,0,0.70100000000000,29.0000,29.70100000000000
56660509421,600000196352,515516101,SV_78,000001,ZKWH,,15/03/2021,13/02/2021,15/03/2021,"6,326",0.40000000000000,31.0000,31.40000000000000
56660509421,600000196352,515516101,SV_78,000002,ZKW,,15/03/2021,13/02/2021,15/03/2021,15,0.54100000000000,31.0000,31.54100000000000
56660509421,600000196352,515516101,SV_78,000003,ZFP,,15/03/2021,13/02/2021,15/03/2021,0,0.70100000000000,31.0000,31.70100000000000
55760729140,600000196352,515516101,SV_78,000001,ZKWH,,15/05/2021,15/04/2021,15/05/2021,"4,430",0.50000000000000,31.0000,31.50000000000000
55760729140,600000196352,515516101,SV_78,000002,ZKW,,15/05/2021,15/04/2021,15/05/2021,15,0.54100000000000,31.0000,31.54100000000000
55760729140,600000196352,515516101,SV_78,000003,ZFP,,15/05/2021,15/04/2021,15/05/2021,0,0.70000000000000,31.0000,31.70000000000000
56660521431,600000196352,515516101,SV_78,000001,ZKWH,,14/04/2021,16/03/2021,14/04/2021,"4,246",0.90000000000000,30.0000,30.90000000000000
56660521431,600000196352,515516101,SV_78,000002,ZKW,,14/04/2021,16/03/2021,14/04/2021,15,0.54100000000000,30.0000,30.54100000000000
56660521431,600000196352,515516101,SV_78,000003,ZFP,,14/04/2021,16/03/2021,14/04/2021,0,0.70100000000000,30.0000,30.70100000000000
56240656410,600000196352,515516101,SV_78,000001,ZKWH,,16/07/2021,16/06/2021,14/07/2021,"4,690",0.42250000000000,29.0000,29.42250000000000
56240656410,600000196352,515516101,SV_78,000002,ZKWH,,16/07/2021,15/07/2021,16/07/2021,323,0.47750000000000,2.0000,2.47750000000000
56240656410,600000196352,515516101,SV_78,000003,ZKW,,16/07/2021,16/06/2021,16/07/2021,15,0.54100000000000,31.0000,31.54100000000000
56240656410,600000196352,515516101,SV_78,000004,ZFP,,16/07/2021,16/06/2021,16/07/2021,0,0.70000000000000,31.0000,31.70000000000000
57560451296,600000196352,515516101,SV_78,000001,ZKWH,,15/06/2021,16/05/2021,15/06/2021,"4,814",0.80000000000000,31.0000,31.80000000000000
57560451296,600000196352,515516101,SV_78,000002,ZKW,,15/06/2021,16/05/2021,15/06/2021,15,0.54100000000000,31.0000,31.54100000000000
57560451296,600000196352,515516101,SV_78,000003,ZFP,,15/06/2021,16/05/2021,15/06/2021,0,0.70000000000000,31.0000,31.70000000000000
56720558416,600000196352,515516101,SV_78,000001,ZKWH,,16/08/2021,17/07/2021,16/08/2021,"4,879",0.60000000000000,31.0000,31.60000000000000
56720558416,600000196352,515516101,SV_78,000002,ZKW,,16/08/2021,17/07/2021,16/08/2021,15,0.54100000000000,31.0000,31.54100000000000
56720558416,600000196352,515516101,SV_78,000003,ZFP,,16/08/2021,17/07/2021,16/08/2021,0,0.70000000000000,31.0000,31.70000000000000
56420660952,600000196352,515516101,SV_78,000001,ZKWH,,16/09/2021,17/08/2021,16/09/2021,"4,809",0.20000000000000,31.0000,31.20000000000000
56420660952,600000196352,515516101,SV_78,000002,ZKW,,16/09/2021,17/08/2021,16/09/2021,15,0.54100000000000,31.0000,31.54100000000000
56420660952,600000196352,515516101,SV_78,000003,ZFP,,16/09/2021,17/08/2021,16/09/2021,0,0.70000000000000,31.0000,31.70000000000000
56840583161,600000196352,515516101,SV_78,000001,ZKWH,,15/11/2021,16/10/2021,15/11/2021,"3,263",0.10000000000000,31.0000,31.10000000000000
56840583161,600000196352,515516101,SV_78,000002,ZKW,,15/11/2021,16/10/2021,15/11/2021,12,0.63600000000000,31.0000,31.63600000000000
56840583161,600000196352,515516101,SV_78,000003,ZFP,,15/11/2021,16/10/2021,15/11/2021,0,0.63500000000000,31.0000,31.63500000000000
58040447812,600000196352,515516101,SV_78,000004,ZFP,,15/10/2021,17/09/2021,15/10/2021,0,0.69400000000000,29.0000,29.69400000000000
58040447812,600000196352,515516101,SV_78,000001,ZKWH,,15/10/2021,17/09/2021,14/10/2021,"3,909",0.66890000000000,28.0000,28.66890000000000
58040447812,600000196352,515516101,SV_78,000002,ZKWH,,15/10/2021,15/10/2021,15/10/2021,139,0.63110000000000,1.0000,1.63110000000000
58040447812,600000196352,515516101,SV_78,000003,ZKW,,15/10/2021,17/09/2021,15/10/2021,15,0.54100000000000,29.0000,29.54100000000000
56000752746,600000196352,515516101,SV_78,000001,ZKWH,,14/12/2021,16/11/2021,14/12/2021,"2,707",0.20000000000000,29.0000,29.20000000000000
56000752746,600000196352,515516101,SV_78,000002,ZKW,,14/12/2021,16/11/2021,14/12/2021,12,0.63600000000000,29.0000,29.63600000000000
56000752746,600000196352,515516101,SV_78,000003,ZFP,,14/12/2021,16/11/2021,14/12/2021,0,0.62900000000000,29.0000,29.62900000000000
55820806493,600000196352,515516101,SV_78,000001,ZKWH,,14/01/2022,15/12/2021,14/01/2022,"3,151",0.50000000000000,31.0000,31.50000000000000
55820806493,600000196352,515516101,SV_78,000002,ZKW,,14/01/2022,15/12/2021,14/01/2022,12,0.35000000000000,31.0000,31.35000000000000
55820806493,600000196352,515516101,SV_78,000003,ZFP,,14/01/2022,15/12/2021,14/01/2022,0,0.61900000000000,31.0000,31.61900000000000
57140602685,600000196352,515516101,SV_78,000001,ZKWH,,16/03/2022,15/02/2022,16/03/2022,"3,125",0.30000000000000,30.0000,30.30000000000000
57140602685,600000196352,515516101,SV_78,000002,ZKW,,16/03/2022,15/02/2022,16/03/2022,12,0.21100000000000,30.0000,30.21100000000000
